
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set FRONT_READ and time  0.1000000E+01

         1  8.565356E-03  3.172050E+00  4.099295E+00
         3 -8.565356E-03  3.172050E+00 -4.099295E+00

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL_MEMBERS and time  0.1000000E+01

        96   7 -5.322068E-13  1.259245E+00  9.274417E-02  3.349184E-12  3.732835E-13  3.417421E-01
        96   8  1.142238E-12  1.259245E+00  9.274417E-02  7.198268E-13  1.058794E-12  3.417421E-01
        97   1 -2.428968E-12  7.371148E-01  1.366054E-01  8.457402E-13 -5.912863E-13  3.173230E-01
        97   2  1.686510E-12  7.371148E-01  1.366054E-01  5.584475E-13  7.027037E-13  3.173230E-01
        97   3 -1.969787E-12  7.371148E-01  1.366054E-01 -2.627105E-15 -2.249787E-12  3.173230E-01
        97   4  2.155187E-12  7.371148E-01  1.366054E-01 -1.048778E-12  8.740755E-13  3.173230E-01
        97   5 -9.291892E-13  7.371148E-01  1.366054E-01  7.862551E-13 -6.294263E-13  3.173230E-01
        97   6  1.157716E-13  7.371148E-01  1.366054E-01  7.183256E-13  5.303938E-13  3.173230E-01
        97   7 -1.064598E-12  7.371148E-01  1.366054E-01 -1.028324E-13 -2.086391E-12  3.173230E-01
        97   8  3.388096E-13  7.371148E-01  1.366054E-01 -1.192330E-12  7.324932E-13  3.173230E-01
        98   1  8.061332E-13  9.188385E-03  1.563886E-03  3.980064E-13 -6.755414E-14  3.790724E-03
        98   2  5.265793E-13  9.188385E-03  1.563886E-03 -8.932158E-14 -9.905125E-13  3.790724E-03
        98   3 -9.216011E-13  9.188385E-03  1.563886E-03 -5.834988E-13  4.284996E-13  3.790724E-03
        98   4  1.309591E-12  9.188385E-03  1.563886E-03  9.203313E-13 -1.154847E-12  3.790724E-03
        98   5  1.282595E-12  9.188385E-03  1.563886E-03  3.993200E-13 -3.173168E-13  3.790724E-03
        98   6 -3.877724E-13  9.188385E-03  1.563886E-03 -2.861668E-13 -5.678300E-13  3.790724E-03
        98   7  2.709270E-14  9.188385E-03  1.563886E-03 -6.963705E-13  3.042282E-13  3.790724E-03
        98   8  2.899584E-13  9.188385E-03  1.563886E-03  7.964820E-13 -6.738525E-13  3.790724E-03
        99   1 -2.278165E-12 -1.259245E+00 -9.274417E-02  1.952408E-12 -1.278368E-14  3.417421E-01
        99   2 -3.108879E-13 -1.259245E+00 -9.274417E-02 -1.839630E-12  1.340621E-12  3.417421E-01
        99   3 -2.132213E-12 -1.259245E+00 -9.274417E-02 -3.623998E-12  1.133455E-12  3.417421E-01
        99   4 -2.142490E-14 -1.259245E+00 -9.274417E-02 -1.945934E-13  7.549878E-13  3.417421E-01
        99   5 -2.812876E-12 -1.259245E+00 -9.274417E-02  1.722349E-12 -1.425908E-13  3.417421E-01
        99   6 -5.594639E-13 -1.259245E+00 -9.274417E-02 -1.946404E-12  1.237578E-12  3.417421E-01
        99   7 -2.191206E-12 -1.259245E+00 -9.274417E-02 -3.733867E-12  1.127028E-12  3.417421E-01
        99   8 -1.911206E-13 -1.259245E+00 -9.274417E-02 -5.000883E-13  7.809540E-13  3.417421E-01
       100   1  2.358110E-12 -7.371148E-01 -1.366054E-01 -8.904010E-13 -1.129186E-13  3.173230E-01
       100   2 -2.605649E-12 -7.371148E-01 -1.366054E-01 -8.755767E-13  3.990854E-13  3.173230E-01
       100   3  1.523027E-12 -7.371148E-01 -1.366054E-01 -9.194868E-15 -1.487458E-12  3.173230E-01
       100   4 -2.984358E-12 -7.371148E-01 -1.366054E-01  1.472117E-12  9.168597E-13  3.173230E-01
       100   5  5.510187E-13 -7.371148E-01 -1.366054E-01 -7.875686E-13 -2.784262E-13  3.173230E-01
       100   6 -8.178293E-13 -7.371148E-01 -1.366054E-01 -1.215599E-12  2.824607E-13  3.173230E-01
       100   7 -1.094685E-13 -7.371148E-01 -1.366054E-01  5.216680E-14 -1.593855E-12  3.173230E-01
       100   8 -1.162338E-12 -7.371148E-01 -1.366054E-01  1.443219E-12  7.782330E-13  3.173230E-01
       101   1  7.139475E-13  5.373695E-01  1.114669E-01  4.021348E-13 -2.713424E-13 -2.447425E-01
       101   2 -9.205346E-13  5.373695E-01  1.114669E-01 -1.047277E-12  5.376183E-14 -2.447425E-01
       101   3  1.726814E-12  5.373695E-01  1.114669E-01 -1.142978E-12  8.073657E-13 -2.447425E-01
       101   4 -2.347915E-13  5.373695E-01  1.114669E-01 -9.692142E-13  1.595028E-15 -2.447425E-01
       101   5  2.207643E-13  5.373695E-01  1.114669E-01  4.248405E-13 -1.462735E-13 -2.447425E-01
       101   6 -6.936702E-13  5.373695E-01  1.114669E-01 -9.904187E-13  4.728789E-14 -2.447425E-01
       101   7  1.231441E-12  5.373695E-01  1.114669E-01 -1.273020E-12  9.757820E-13 -2.447425E-01
       101   8  1.620745E-13  5.373695E-01  1.114669E-01 -1.024383E-12 -1.792061E-14 -2.447425E-01
       102   1  2.396316E-13  3.631991E+00  3.039948E-01  2.553171E-12  1.193926E-14  1.050765E+00
       102   2  1.214380E-12  3.631991E+00  3.039948E-01 -9.495109E-13 -1.901837E-13  1.050765E+00
       102   3  1.171619E-12  3.631991E+00  3.039948E-01 -2.531310E-12 -1.102188E-12  1.050765E+00
       102   4  2.489287E-12  3.631991E+00  3.039948E-01  1.676375E-12  5.853519E-13  1.050765E+00
       102   5  3.949310E-13  3.631991E+00  3.039948E-01  2.571467E-12  4.067087E-13  1.050765E+00
       102   6  6.258151E-13  3.631991E+00  3.039948E-01 -1.110046E-12 -1.338182E-13  1.050765E+00
       102   7  1.583753E-12  3.631991E+00  3.039948E-01 -2.392636E-12 -1.247594E-12  1.050765E+00
       102   8  2.193530E-12  3.631991E+00  3.039948E-01  1.726946E-12  6.479333E-13  1.050765E+00
       103   1  1.549018E-13  3.153891E+00  7.123385E-01  5.635844E-13 -4.536213E-13  1.498879E+00
       103   2 -6.231538E-13  3.153891E+00  7.123385E-01 -1.501696E-12  9.134879E-13  1.498879E+00
       103   3 -4.196804E-14  3.153891E+00  7.123385E-01  1.513564E-12 -4.726385E-13  1.498879E+00
       103   4  1.073864E-12  3.153891E+00  7.123385E-01  5.149595E-13  8.884190E-13  1.498879E+00
       103   5 -1.018100E-12  3.153891E+00  7.123385E-01  3.367621E-13 -4.395124E-14  1.498879E+00
       103   6 -4.371428E-13  3.153891E+00  7.123385E-01 -1.603754E-12  8.564187E-13  1.498879E+00
       103   7 -8.694290E-13  3.153891E+00  7.123385E-01  1.269947E-12 -1.590044E-13  1.498879E+00
       103   8  1.281248E-12  3.153891E+00  7.123385E-01  6.057589E-13  1.080338E-12  1.498879E+00
       104   1  6.765108E-13 -5.373695E-01 -1.114669E-01  8.825197E-13 -5.274852E-13 -2.447425E-01
       104   2 -4.508736E-13 -5.373695E-01 -1.114669E-01  4.291564E-13  4.183665E-13 -2.447425E-01
       104   3  3.075007E-12 -5.373695E-01 -1.114669E-01  7.658012E-13 -6.981532E-13 -2.447425E-01
       104   4  4.881414E-13 -5.373695E-01 -1.114669E-01 -1.724507E-13  5.667041E-13 -2.447425E-01
       104   5  3.300832E-13 -5.373695E-01 -1.114669E-01  9.952976E-13 -3.611331E-13 -2.447425E-01
       104   6  1.214928E-13 -5.373695E-01 -1.114669E-01  5.740225E-13  2.254619E-13 -2.447425E-01
       104   7  2.841686E-12 -5.373695E-01 -1.114669E-01  1.114268E-12 -7.742455E-13 -2.447425E-01
       104   8  8.305532E-13 -5.373695E-01 -1.114669E-01 -7.543545E-14  4.456696E-14 -2.447425E-01
       105   1 -2.132848E-13 -3.631991E+00 -3.039948E-01  7.289279E-13 -1.595943E-12  1.050765E+00
       105   2  3.150894E-13 -3.631991E+00 -3.039948E-01 -1.856425E-12  2.568699E-13  1.050765E+00
       105   3  1.274825E-12 -3.631991E+00 -3.039948E-01 -1.788871E-12  4.495868E-13  1.050765E+00
       105   4 -1.797139E-12 -3.631991E+00 -3.039948E-01 -2.058525E-13 -3.905004E-13  1.050765E+00
       105   5 -2.033537E-12 -3.631991E+00 -3.039948E-01  3.874042E-13 -1.559633E-12  1.050765E+00
       105   6  9.468808E-13 -3.631991E+00 -3.039948E-01 -1.557498E-12  9.313792E-13  1.050765E+00
       105   7 -5.354494E-14 -3.631991E+00 -3.039948E-01 -2.108627E-12 -2.143436E-13  1.050765E+00
       105   8 -1.070956E-12 -3.631991E+00 -3.039948E-01 -1.307923E-13  2.010439E-13  1.050765E+00
       106   1  2.331128E-12 -3.153891E+00 -7.123385E-01  2.561193E-13 -9.563367E-13  1.498879E+00
       106   2 -1.508511E-12 -3.153891E+00 -7.123385E-01 -6.825782E-15  3.397762E-13  1.498879E+00
       106   3 -4.498751E-13 -3.153891E+00 -7.123385E-01 -1.370223E-12  3.809127E-13  1.498879E+00
       106   4  1.887824E-13 -3.153891E+00 -7.123385E-01 -3.696009E-13 -2.459275E-13  1.498879E+00
       106   5  3.536086E-12 -3.153891E+00 -7.123385E-01 -4.944587E-14 -1.823539E-12  1.498879E+00
       106   6 -2.886888E-12 -3.153891E+00 -7.123385E-01  2.317951E-13  1.122906E-12  1.498879E+00
       106   7  3.340998E-13 -3.153891E+00 -7.123385E-01 -1.617875E-12 -1.998946E-13  1.498879E+00
       106   8 -1.205779E-12 -3.153891E+00 -7.123385E-01 -1.077817E-13  4.963880E-13  1.498879E+00
       107   1 -5.675124E-14 -9.461726E-02 -1.962652E-02 -8.425502E-14 -1.829591E-15  4.309301E-02
       107   2 -1.065706E-13 -9.461726E-02 -1.962652E-02 -7.881316E-15 -4.400401E-14  4.309301E-02
       107   3 -2.671525E-14 -9.461726E-02 -1.962652E-02 -7.937611E-14  7.787491E-15  4.309301E-02
       107   4  3.537948E-13 -9.461726E-02 -1.962652E-02 -1.934675E-13  6.342583E-14  4.309301E-02
       107   5 -1.634327E-14 -9.461726E-02 -1.962652E-02 -6.455173E-14  5.596672E-14  4.309301E-02
       107   6 -1.006941E-13 -9.461726E-02 -1.962652E-02 -3.133761E-14 -1.023164E-13  4.309301E-02
       107   7  1.076540E-15 -9.461726E-02 -1.962652E-02 -6.943064E-14  6.638132E-14  4.309301E-02
       107   8  3.494009E-13 -9.461726E-02 -1.962652E-02 -2.193633E-13  1.379230E-14  4.309301E-02
       108   1 -8.205283E-14 -3.695327E+00 -3.092960E-01  1.827715E-13 -1.571572E-15 -1.069088E+00
       108   2  7.844107E-14 -3.695327E+00 -3.092960E-01 -2.856977E-14 -6.659243E-14 -1.069088E+00
       108   3 -8.730119E-14 -3.695327E+00 -3.092960E-01 -1.232394E-13  6.207709E-14 -1.069088E+00
       108   4 -1.381327E-13 -3.695327E+00 -3.092960E-01  4.724098E-14 -6.099810E-14 -1.069088E+00
       108   5  3.926910E-14 -3.695327E+00 -3.092960E-01  1.292442E-13  3.048146E-14 -1.069088E+00
       108   6 -3.197924E-14 -3.695327E+00 -3.092960E-01  9.429431E-15 -7.942302E-14 -1.069088E+00
       108   7  7.029569E-14 -3.695327E+00 -3.092960E-01 -1.157334E-13  9.462270E-14 -1.069088E+00
       108   8 -2.383705E-13 -3.695327E+00 -3.092960E-01  3.945349E-14 -7.979832E-14 -1.069088E+00
       109   1 -8.252611E-14 -2.304375E+00 -5.204666E-01 -3.722514E-14  3.544100E-14 -1.095148E+00
       109   2 -1.720893E-13 -2.304375E+00 -5.204666E-01 -1.080162E-14  3.222807E-13 -1.095148E+00
       109   3  3.162233E-13 -2.304375E+00 -5.204666E-01  6.952446E-14  1.055636E-13 -1.095148E+00
       109   4 -2.352433E-13 -2.304375E+00 -5.204666E-01 -6.847480E-14  2.533515E-13 -1.095148E+00
       109   5 -1.442482E-13 -2.304375E+00 -5.204666E-01 -1.312380E-14 -2.658038E-14 -1.095148E+00
       109   6 -5.775887E-14 -2.304375E+00 -5.204666E-01 -3.890813E-14  3.717501E-13 -1.095148E+00
       109   7  2.732279E-13 -2.304375E+00 -5.204666E-01  9.309804E-14  4.729962E-14 -1.095148E+00
       109   8 -1.686602E-13 -2.304375E+00 -5.204666E-01 -1.222659E-13  3.324754E-13 -1.095148E+00
       110   1 -2.117816E-13  9.461726E-02  1.962652E-02  6.004812E-14  9.246472E-14  4.309301E-02
       110   2  1.423985E-13  9.461726E-02  1.962652E-02  5.591981E-14 -8.617844E-14  4.309301E-02
       110   3  1.655562E-14  9.461726E-02  1.962652E-02  6.192462E-14  1.278837E-13  4.309301E-02
       110   4  1.187447E-13  9.461726E-02  1.962652E-02  3.377707E-14 -1.766259E-13  4.309301E-02
       110   5 -9.938642E-14  9.461726E-02  1.962652E-02  5.704571E-14  1.258196E-13  4.309301E-02
       110   6  6.710473E-14  9.461726E-02  1.962652E-02  6.980594E-14 -1.058348E-13  4.309301E-02
       110   7  9.710512E-14  9.461726E-02  1.962652E-02  2.570810E-14  1.701520E-13  4.309301E-02
       110   8  2.983700E-14  9.461726E-02  1.962652E-02  6.305053E-14 -1.721223E-13  4.309301E-02
       111   1 -1.254900E-13  3.695327E+00  3.092960E-01 -8.796111E-14  7.710085E-14 -1.069088E+00
       111   2 -1.161884E-13  3.695327E+00  3.092960E-01  3.407262E-13 -7.149479E-14 -1.069088E+00
       111   3 -2.910752E-15  3.695327E+00  3.092960E-01  1.511993E-13  7.992733E-14 -1.069088E+00
       111   4  7.085443E-14  3.695327E+00  3.092960E-01 -3.352374E-13  6.755414E-14 -1.069088E+00
       111   5 -1.850175E-13  3.695327E+00  3.092960E-01 -4.977426E-14  8.728088E-14 -1.069088E+00
       111   6  2.517240E-14  3.695327E+00  3.092960E-01  3.146428E-13 -7.700702E-14 -1.069088E+00
       111   7 -7.758660E-14  3.695327E+00  3.092960E-01  1.762975E-13  9.098698E-14 -1.069088E+00
       111   8  1.661575E-13  3.695327E+00  3.092960E-01 -3.218204E-13  6.715538E-14 -1.069088E+00
       112   1 -1.020488E-13  2.304375E+00  5.204666E-01 -2.400166E-14 -8.225830E-15 -1.095148E+00
       112   2  1.749397E-13  2.304375E+00  5.204666E-01  1.198617E-14 -9.329742E-14 -1.095148E+00
       112   3 -8.938093E-14  2.304375E+00  5.204666E-01 -6.694427E-14  5.183842E-15 -1.095148E+00
       112   4  6.371253E-14  2.304375E+00  5.204666E-01 -1.490061E-13  3.759165E-14 -1.095148E+00
       112   5 -1.265124E-13  2.304375E+00  5.204666E-01 -1.307102E-14 -3.975842E-15 -1.095148E+00
       112   6  1.355447E-13  2.304375E+00  5.204666E-01  5.183842E-15 -1.202077E-13 -1.095148E+00
       112   7 -1.109452E-13  2.304375E+00  5.204666E-01 -4.953384E-14  2.345630E-14 -1.095148E+00
       112   8 -1.053758E-14  2.304375E+00  5.204666E-01 -1.545653E-13  8.803441E-15 -1.095148E+00
       113   1  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       113   2  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       113   3  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       113   4  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       113   5  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       113   6  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       113   7  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       113   8  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       114   1  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       114   2  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       114   3  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       114   4  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       114   5  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       114   6  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       114   7  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       114   8  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       115   1  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       115   2  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       115   3  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       115   4  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       115   5  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       115   6  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       115   7  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       115   8  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       116   1  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       116   2  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       116   3  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       116   4  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       116   5  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       116   6  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       116   7  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       116   8  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       117   1  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       117   2  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       117   3  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       117   4  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       117   5  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       117   6  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       117   7  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       117   8  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       118   1  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       118   2  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       118   3  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       118   4  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       118   5  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       118   6  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       118   7  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       118   8  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
       119   1  3.688026E-01 -8.618985E-13  3.505436E-13 -1.501203E-14  7.130714E-15 -1.243997E-12
       119   2  3.688026E-01  5.880519E-13 -1.859269E-12 -1.801444E-14 -9.382519E-15 -5.164535E-13
       119   3  3.688026E-01 -2.041988E-12 -2.367020E-12  2.627105E-15 -2.814756E-14 -7.507019E-13
       119   4  3.688026E-01  1.396964E-12 -6.328789E-13 -1.876504E-15 -1.519968E-14 -6.302214E-13
       119   5  3.688026E-01  4.932573E-13  8.147822E-13 -1.876504E-14 -1.332318E-14 -1.858567E-12
       119   6  3.688026E-01  4.204675E-14 -2.296722E-12  9.007218E-15 -2.139214E-14 -3.863043E-14
       119   7  3.688026E-01 -1.614032E-13 -1.852038E-12 -3.302647E-14 -5.817162E-15 -1.289330E-12
       119   8  3.688026E-01  9.132840E-13 -1.081917E-12 -6.004812E-15  8.068966E-15 -2.126844E-13
       120   1 -3.688026E-01  9.996418E-13 -1.041562E-12  6.755414E-15  3.358942E-14 -6.140982E-13
       120   2 -3.688026E-01  2.078962E-13 -4.770179E-14 -7.506015E-15  1.501203E-15 -5.176368E-13
       120   3 -3.688026E-01 -3.484078E-13 -4.677841E-12  7.881316E-15 -3.058701E-14 -6.155159E-13
       120   4 -3.688026E-01  1.502470E-12  2.913635E-12 -1.501203E-14 -5.066560E-15 -3.352823E-13
       120   5 -3.688026E-01 -8.337134E-14 -1.097084E-12 -1.163432E-14 -8.444267E-15 -1.619355E-12
       120   6 -3.688026E-01 -6.272105E-13  1.712002E-13  3.302647E-14 -3.940658E-14  4.993956E-13
       120   7 -3.688026E-01 -1.938015E-12 -4.923647E-12 -1.688853E-14  5.441861E-15 -1.552556E-12
       120   8 -3.688026E-01  3.228916E-13  2.641568E-12  2.364395E-14  3.490297E-14  4.883608E-13
       121   1 -6.431586E-01 -2.925346E-01 -2.603946E-12  4.337581E-01 -1.411131E-13 -2.491997E-13
       121   2 -6.431586E-01 -2.925346E-01 -4.388931E-12  4.337581E-01  2.741197E-12  3.032430E-13
       121   3 -6.431586E-01 -2.925346E-01  5.317542E-12  4.337581E-01 -2.702165E-14 -3.467779E-12
       121   4 -6.431586E-01 -2.925346E-01 -5.424972E-12  4.337581E-01  2.458971E-12  3.753008E-12
       121   5 -6.431586E-01 -2.925346E-01 -6.357462E-12  4.337581E-01  4.293441E-13  4.593681E-13
       121   6 -6.431586E-01 -2.925346E-01 -3.319419E-13  4.337581E-01  1.957569E-12 -6.905534E-13
       121   7 -6.431586E-01 -2.925346E-01  9.814241E-13  4.337581E-01  4.623705E-13 -2.636112E-12
       121   8 -6.431586E-01 -2.925346E-01 -9.935569E-13  4.337581E-01  1.588273E-12  2.299843E-12
       122   1  6.431586E-01  2.925346E-01 -2.721113E-12  4.337581E-01  1.522220E-12 -2.338874E-12
       122   2  6.431586E-01  2.925346E-01 -9.412987E-13  4.337581E-01 -1.558249E-12 -7.385919E-13
       122   3  6.431586E-01  2.925346E-01  1.266435E-12  4.337581E-01 -8.917146E-13 -2.969380E-12
       122   4  6.431586E-01  2.925346E-01 -1.009369E-12  4.337581E-01 -7.175750E-13 -8.496809E-13
       122   5  6.431586E-01  2.925346E-01 -1.850862E-12  4.337581E-01  1.303044E-12 -2.008610E-12
       122   6  6.431586E-01  2.925346E-01 -2.134360E-12  4.337581E-01 -1.164934E-12 -1.047840E-12
       122   7  6.431586E-01  2.925346E-01  2.402713E-12  4.337581E-01 -1.047840E-12 -2.543038E-12
