crank_angle_deg,cycle_time_s,cantera_pressure_pa_abs_min,cantera_pressure_pa_abs_max,wiebe_pressure_pa_abs_min,wiebe_pressure_pa_abs_max,cross_model_pressure_pa_abs_min,cross_model_pressure_pa_abs_max,cantera_pressure_gauge_pa_min,cantera_pressure_gauge_pa_max,wiebe_pressure_gauge_pa_min,wiebe_pressure_gauge_pa_max,cross_model_pressure_gauge_pa_min,cross_model_pressure_gauge_pa_max,cantera_temperature_k_min,cantera_temperature_k_max,wiebe_temperature_k_min,wiebe_temperature_k_max,cross_model_temperature_k_min,cross_model_temperature_k_max,cantera_h_gas_w_m2_k_min,cantera_h_gas_w_m2_k_max,wiebe_h_gas_w_m2_k_min,wiebe_h_gas_w_m2_k_max,cross_model_h_gas_w_m2_k_min,cross_model_h_gas_w_m2_k_max,cantera_wall_heat_flux_w_m2_min,cantera_wall_heat_flux_w_m2_max,wiebe_wall_heat_flux_w_m2_min,wiebe_wall_heat_flux_w_m2_max,cross_model_wall_heat_flux_w_m2_min,cross_model_wall_heat_flux_w_m2_max
613,0.011351851852,729711.116532,769724.880367,721340.739945,756348.346457,721340.739945,769724.880367,628386.116532,668399.880367,620015.739945,655023.346457,620015.739945,668399.880367,1507.82994282,1538.48293454,1571.04370142,1604.17245208,1507.82994282,1604.17245208,492.682079412,508.723788392,477.645110397,491.018290905,477.645110397,508.723788392,508856.803908,541019.067349,523519.914764,554022.564787,508856.803908,554022.564787
614,0.01137037037,726353.355821,769133.586265,718286.001914,755928.943503,718286.001914,769133.586265,625028.355821,667808.586265,616961.001914,654603.943503,616961.001914,667808.586265,1506.07927976,1537.93357386,1569.46903178,1603.69697953,1506.07927976,1603.69697953,491.169911355,508.507371775,476.279306748,490.504168808,476.279306748,508.507371775,506435.118441,540509.558016,521272.951713,553630.573782,506435.118441,553630.573782
615,0.011388888889,723073.966941,768632.827487,715306.061064,755597.558952,715306.061064,768632.827487,621748.966941,667307.827487,613981.061064,654272.558952,613981.061064,667307.827487,1504.35669408,1537.421046,1567.92062366,1603.25630383,1504.35669408,1603.25630383,489.691981722,508.332287919,474.946305668,490.403564944,474.946305668,508.332287919,504067.719421,540062.921048,519078.612597,553300.91357,504067.719421,553300.91357
616,0.011407407407,719870.843865,768221.891668,712398.990146,755353.603627,712398.990146,768221.891668,618545.843865,666896.891668,611073.990146,654028.603627,611073.990146,666896.891668,1502.66155842,1536.94506155,1566.39791646,1602.85017626,1502.66155842,1602.85017626,488.247459614,508.198254776,473.645344813,490.342729517,473.645344813,508.198254776,501753.145241,539678.62695,516935.542469,553033.133915,501753.145241,553033.133915
617,0.011425925926,716741.85127,767900.031199,709562.835563,755196.463411,709562.835563,767900.031199,615416.85127,666575.031199,608237.835563,653871.463411,608237.835563,666575.031199,1500.99321514,1536.50530659,1564.90032136,1602.47832639,1500.99321514,1602.47832639,486.835493061,508.104969343,472.375643561,490.321412305,472.375643561,508.104969343,499489.912769,539356.121261,514842.36572,552826.765339,499489.912769,552826.765339
618,0.011444444444,713684.82026,767666.463505,706795.610451,755125.495038,706795.610451,767666.463505,612359.82026,666341.463505,605470.610451,653800.495038,605470.610451,666341.463505,1499.35097444,1536.10143942,1563.42721939,1602.14046051,1499.35097444,1602.14046051,485.455207093,508.052108507,471.136399719,490.339345904,471.136399719,508.052108507,497276.514433,539094.823636,512797.6815,552681.316149,497276.514433,552681.316149
619,0.011462962963,710697.54395,767520.384538,704095.282183,755140.021647,704095.282183,767520.384538,609372.54395,666195.384538,602770.282183,653815.021647,602770.282183,666195.384538,1497.73411247,1535.73309767,1561.9779591,1601.83626006,1497.73411247,1601.83626006,484.105701722,508.039335092,469.926783285,490.396243797,469.926783285,508.039335092,495111.415192,538894.137652,510800.055819,552596.269308,495111.415192,552596.269308
620,0.011481481481,707777.772913,767460.939302,701459.774143,755239.328065,701459.774143,767460.939302,606452.772913,666135.939302,600134.774143,653914.328065,600134.774143,666135.939302,1496.14186927,1535.39988678,1560.55185506,1601.56537988,1496.14186927,1601.56537988,482.786049868,508.066284426,468.745937662,490.491798327,468.745937662,508.066284426,492993.049421,538753.430481,508848.022181,552571.07911,492993.049421,552571.07911
621,0.0115,704923.210469,767487.227708,698886.961089,755422.655804,698886.961089,767487.227708,603598.210469,666162.227708,597561.961089,654097.655804,597561.961089,666162.227708,1494.57344674,1535.10138083,1559.14818591,1601.32744646,1494.57344674,1601.32744646,481.49529517,508.132567468,467.592977532,490.625678524,467.592977532,508.132567468,490919.817684,538672.036417,506940.078337,552605.167661,490919.817684,552605.167661
622,0.011518518519,702131.507817,767598.295767,696374.664337,755689.197755,696374.664337,767598.295767,600806.507817,666273.295767,595049.664337,654364.197755,595049.664337,666273.295767,1493.02800637,1534.83712007,1557.76619225,1601.12205607,1493.02800637,1601.12205607,480.232449738,508.237766764,466.466986635,490.797527826,466.466986635,508.237766764,488890.083401,538649.251038,505074.68293,552697.92115,488890.083401,552697.92115
623,0.011537037037,699400.259003,767793.128707,693920.646769,756038.092564,693920.646769,767793.128707,598075.259003,666468.128707,592595.646769,654713.092564,592595.646769,666468.128707,1491.50466702,1534.60660936,1556.40507443,1600.94877276,1491.50466702,1600.94877276,478.996491794,508.381433286,465.367015465,491.006961664,465.367015465,508.381433286,486902.169396,538684.326787,503250.251996,552848.685901,486902.169396,552848.685901
624,0.011555555556,696726.995713,768070.630486,691522.607646,756468.43452,691522.607646,768070.630486,595401.995713,666745.630486,590197.607646,655143.43452,590197.607646,666745.630486,1490.00250248,1534.40930953,1555.06399024,1600.80713146,1490.00250248,1600.80713146,477.786363229,508.563077325,464.292078863,491.253572295,464.292078863,508.563077325,484954.35433,538776.458601,501465.155335,553056.775046,484954.35433,553056.775046
625,0.011574074074,694109.18188,768429.856802,689178.177222,756979.220564,689178.177222,768429.856802,592784.18188,667104.856802,587853.177222,655654.220564,587853.177222,667104.856802,1488.52053897,1534.2447305,1553.74205255,1600.69662026,1488.52053897,1600.69662026,476.600967053,508.782275801,463.241153487,491.536904382,463.241153487,508.782275801,483044.869001,538924.944614,499717.712738,553321.431996,483044.869001,553321.431996
626,0.011592592593,691544.208109,768869.458187,686884.911136,757569.389533,686884.911136,768869.458187,590219.208109,667544.458187,585559.911136,656244.389533,585559.911136,667544.458187,1487.05775251,1534.11221315,1552.43832668,1600.61669379,1487.05775251,1600.61669379,475.439164741,509.038415853,462.213175199,491.856473455,462.213175199,509.038415853,481171.892523,539128.803193,498006.190055,553641.85747,481171.892523,553641.85747
627,0.011611111111,689029.3859,769388.108133,684640.284595,758237.797631,684640.284595,769388.108133,587704.3859,668063.108133,583315.284595,656912.797631,583315.284595,668063.108133,1485.61306619,1534.01109049,1551.15182777,1600.56676643,1485.61306619,1600.56676643,474.299773472,509.330893629,461.207036316,492.211754547,461.207036316,509.330893629,479333.548362,539387.065082,496328.795113,554017.192964,479333.548362,554017.192964
628,0.01162962963,686561.941682,769984.417169,682441.680467,758983.214261,682441.680467,769984.417169,585236.941682,668659.417169,581116.680467,657658.214261,581116.680467,668659.417169,1484.18534728,1533.94065905,1549.88151845,1600.54620791,1484.18534728,1600.54620791,473.181563257,509.659074115,460.221579506,492.602181045,460.221579506,509.659074115,477527.900243,539698.715836,494683.670204,554446.516885,477527.900243,554446.516885
629,0.011648148148,684139.010627,770656.754926,680286.377537,759804.311762,680286.377537,770656.754926,582814.010627,669331.754926,578961.377537,658479.311762,578961.377537,669331.754926,1482.77340423,1533.90011058,1548.62630698,1600.55434125,1482.77340423,1600.55434125,472.083253941,510.022209306,459.255591666,493.027140027,459.255591666,510.022209306,475752.947906,540062.573831,493068.884841,554928.837811,475752.947906,554928.837811
630,0.011666666667,681757.630264,771403.521362,678171.572672,760699.643931,678171.572672,771403.521362,580432.630264,670078.521362,576846.572672,659374.643931,576846.572672,670078.521362,1481.37598352,1533.88864172,1547.38504206,1600.59043352,1481.37598352,1600.59043352,471.003512091,510.419562928,458.307816608,493.48596298,458.307816608,510.419562928,474006.622723,540477.477697,491482.447188,555463.079005,474006.622723,555463.079005
631,0.011685185185,679414.73388,772223.016314,676094.357979,761667.664279,676094.357979,772223.016314,578089.73388,670898.016314,574769.357979,660342.664279,574769.357979,670898.016314,1479.99176636,1533.90539613,1546.15651015,1600.65370611,1479.99176636,1600.65370611,469.940947759,510.850351931,457.376943065,493.977933998,457.376943065,510.850351931,472286.783173,540942.194277,489922.290157,556048.092141,472286.783173,556048.092141
632,0.011703703704,677107.143699,773113.454896,674051.712581,762706.70244,674051.712581,773113.454896,575782.143699,671788.454896,572726.712581,661381.70244,572726.712581,671788.454896,1478.61936523,1533.94947494,1544.93943215,1600.74332505,1478.61936523,1600.74332505,468.894111116,511.313753232,456.461600629,494.502279536,456.461600629,511.313753232,470591.210158,541455.430513,488386.265775,556682.640409,470591.210158,556682.640409
633,0.011722222222,674831.563858,774072.757767,672040.495255,763814.95383,672040.495255,774072.757767,573506.563858,672747.757767,570715.495255,662489.95383,570715.495255,672747.757767,1477.25732031,1534.01986232,1543.73245964,1600.85839769,1477.25732031,1600.85839769,467.861488945,511.808806362,455.560356199,495.058164052,455.560356199,511.808806362,468917.602187,542015.691647,486872.139997,557365.391343,468917.602187,557365.391343
634,0.011740740741,672584.573169,775098.833053,670057.436762,764990.468683,670057.436762,775098.833053,571259.573169,673773.833053,568732.436762,663665.468683,568732.436762,673773.833053,1475.90409567,1534.11553374,1542.53417103,1600.99796928,1475.90409567,1600.99796928,466.841501025,512.334544071,454.671710229,495.644685375,454.671710229,512.334544071,467263.570403,542621.474097,485377.587271,558094.909215,467263.570403,558094.909215
635,0.011759259259,670362.61767,776189.365859,668099.131817,766231.140414,668099.131817,776189.365859,569037.61767,674864.365859,566774.131817,664906.140414,566774.131817,674864.365859,1474.55807533,1534.23536494,1541.34306736,1601.16101927,1474.55807533,1601.16101927,465.832496355,512.889897584,453.794092795,496.260869815,453.794092795,512.889897584,465626.633483,543271.117841,483900.184861,558869.646976,465626.633483,558869.646976
636,0.011777777778,668162.045855,777341.84931,666162.030689,767534.69329,666162.030689,777341.84931,566837.045855,676016.84931,564837.030689,666209.69329,564837.030689,676016.84931,1473.21752263,1534.37814665,1540.15756786,1601.34645759,1473.21752263,1601.34645759,464.832779229,513.473711067,452.925859459,496.90566696,452.925859459,513.473711067,464004.225319,543962.828383,482437.406882,559687.937737,464004.225319,559687.937737
637,0.011796296296,665978.980052,778553.600785,664242.430366,768898.669394,664242.430366,778553.600785,564653.980052,677228.600785,562917.430366,667573.669394,562917.430366,677228.600785,1471.8806631,1534.54259748,1538.97600528,1601.5531206,1471.8806631,1601.5531206,463.84052343,514.084748573,452.065286869,497.577944202,452.065286869,514.084748573,462393.648568,544694.689827,480986.61805,560547.985782,462393.648568,560547.985782
638,0.011814814815,663809.417294,779821.732484,662336.465266,770320.414914,662336.465266,779821.732484,562484.417294,678496.732484,561011.465266,668995.414914,561011.465266,678496.732484,1470.54560915,1534.72735104,1537.79662102,1601.77976705,1470.54560915,1601.77976705,462.853840418,514.721681449,451.210568091,498.276480955,451.210568091,514.721681449,460792.108507,545464.644003,479545.067137,561447.857137,460792.108507,561447.857137
639,0.011833333333,661649.175488,781143.136786,660440.097549,771797.065863,660440.097549,781143.136786,560324.175488,679818.136786,559115.097549,670472.065863,559115.097549,679818.136786,1469.21039652,1534.93095118,1536.61756045,1602.02507393,1469.21039652,1602.02507393,461.870742751,515.38308217,450.359807619,498.999962645,450.359807619,515.38308217,459196.694292,546270.480505,478109.880289,562385.46979,459196.694292,562385.46979
640,0.011851851852,659493.916713,782514.461263,658549.107396,773325.533708,658549.107396,782514.461263,558168.916713,681189.461263,557224.107396,672000.533708,557224.107396,681189.461263,1467.8729427,1535.15184405,1535.4368693,1602.28763238,1467.8729427,1602.28763238,460.889163405,516.067413323,449.511016126,499.746974685,449.511016126,516.067413323,457604.37993,547109.819889,476678.054655,563358.583883,457604.37993,563358.583883
641,0.01187037037,657339.122295,783932.114779,656659.084505,774902.487034,656659.084505,783932.114779,556014.122295,682607.114779,555334.084505,673577.487034,555334.084505,682607.114779,1466.53105786,1535.38837972,1534.25249323,1602.56594467,1466.53105786,1602.56594467,459.906939353,516.773031342,448.662105307,500.515994259,448.662105307,516.773031342,456012.014094,547980.117388,475246.453664,564364.789889,456012.014094,564364.789889
642,0.011888888889,655180.084513,785392.232601,654765.423874,776524.307855,654765.423874,785392.232601,553855.084513,684067.232601,553440.423874,675199.307855,553440.423874,684067.232601,1465.18243956,1535.63880111,1533.06228367,1602.85841972,1465.18243956,1602.85841972,458.92180701,517.498170887,447.810884006,501.305369307,447.810884006,517.498170887,454416.314433,548878.639547,473811.806585,565401.481623,454416.314433,565401.481623
643,0.011907407407,653011.898247,786890.661069,652863.329753,778187.692087,652863.329753,786890.661069,551686.898247,685565.661069,551538.329753,676862.692087,551538.329753,685565.661069,1463.8246673,1535.90123873,1531.86400972,1603.16419604,1463.8246673,1603.16419604,457.931397552,518.240938571,446.955057802,502.113492742,446.955057802,518.240938571,452813.861829,549802.453689,472370.714555,566466.464861,452813.861829,566466.464861
644,0.011925925926,650829.452574,788422.938271,650947.824291,779887.539351,650829.452574,788422.938271,549504.452574,687097.938271,549622.824291,678562.539351,549504.452574,687097.938271,1462.45519666,1536.17370436,1530.65536215,1603.48044232,1462.45519666,1603.48044232,456.933232141,518.999304784,446.092232335,502.938161573,446.092232335,518.999304784,451201.094606,550748.414816,470919.657077,567555.879031,451201.094606,567555.879031
645,0.011944444444,648627.422281,789984.282069,649013.743144,781619.325428,648627.422281,789984.282069,547302.422281,688659.282069,547688.743144,680294.325428,547302.422281,688659.282069,1461.07135323,1536.4540867,1529.43392916,1603.80520724,1461.07135323,1603.80520724,455.924716995,519.771099065,445.219913774,503.77733099,445.219913774,519.771099065,449574.302657,551713.15725,469454.983021,568666.474511,449574.302657,568666.474511
646,0.011962962963,646400.259194,791569.541526,647055.708873,783378.171307,646400.259194,791569.541526,545075.259194,690244.541526,545730.708873,682053.171307,545075.259194,690244.541526,1459.67032578,1536.74013677,1528.19715631,1604.1363667,1459.67032578,1604.1363667,454.903138303,520.553988057,444.335499378,504.628808621,444.335499378,520.553988057,447929.621392,552693.062475,467972.884392,569794.739498,447929.621392,569794.739498
647,0.011981481481,644142.18254,793173.201971,645068.101202,785158.886393,644142.18254,793173.201971,542817.18254,691848.201971,543743.101202,683833.886393,542817.18254,691848.201971,1458.24915799,1537.02946783,1526.94232445,1604.47169225,1458.24915799,1604.47169225,453.865656661,521.345479117,443.436263305,505.490266369,443.436263305,521.345479117,446263.024751,553684.261743,466469.373565,570936.94657,446263.024751,570936.94657
648,0.012,641847.171516,794789.352241,643045.039715,786956.685513,641847.171516,794789.352241,540522.171516,693464.352241,541720.039715,685631.685513,540522.171516,693464.352241,1456.80474308,1537.31954505,1525.66654846,1604.80844767,1456.80474308,1604.80844767,452.809302048,522.142905836,442.513506724,506.35967778,442.513506724,522.142905836,444570.320461,554682.614178,464940.273679,572089.441516,444570.320461,572089.441516
