crank_angle_deg,cycle_time_s,cantera_pressure_pa_abs_min,cantera_pressure_pa_abs_max,wiebe_pressure_pa_abs_min,wiebe_pressure_pa_abs_max,cross_model_pressure_pa_abs_min,cross_model_pressure_pa_abs_max,cantera_pressure_gauge_pa_min,cantera_pressure_gauge_pa_max,wiebe_pressure_gauge_pa_min,wiebe_pressure_gauge_pa_max,cross_model_pressure_gauge_pa_min,cross_model_pressure_gauge_pa_max,cantera_temperature_k_min,cantera_temperature_k_max,wiebe_temperature_k_min,wiebe_temperature_k_max,cross_model_temperature_k_min,cross_model_temperature_k_max,cantera_h_gas_w_m2_k_min,cantera_h_gas_w_m2_k_max,wiebe_h_gas_w_m2_k_min,wiebe_h_gas_w_m2_k_max,cross_model_h_gas_w_m2_k_min,cross_model_h_gas_w_m2_k_max,cantera_wall_heat_flux_w_m2_min,cantera_wall_heat_flux_w_m2_max,wiebe_wall_heat_flux_w_m2_min,wiebe_wall_heat_flux_w_m2_max,cross_model_wall_heat_flux_w_m2_min,cross_model_wall_heat_flux_w_m2_max
66,0.001222222222,195200.458888,219839.376018,199874.817009,221558.414542,195200.458888,221558.414542,93875.458888,118514.376018,98549.817009,120233.414542,93875.458888,120233.414542,438.628053318,488.376340632,452.441584963,516.98932438,438.628053318,516.98932438,312.007785602,363.03294623,308.342917175,359.347985336,308.342917175,363.03294623,-13204.214964,4184.22228872,-8106.32099584,12947.1107695,-13204.214964,12947.1107695
67,0.001240740741,195031.645111,219969.374558,199567.610007,221609.117767,195031.645111,221609.117767,93706.645111,118644.374558,98242.610007,120284.117767,93706.645111,120284.117767,435.88797055,484.066858734,449.28187873,511.814144145,435.88797055,511.814144145,313.256253623,364.4129786,309.610216552,360.751237949,309.610216552,364.4129786,-14252.9311511,2847.23557734,-9277.84408577,11398.0351411,-14252.9311511,11398.0351411
68,0.001259259259,194852.830331,220070.090092,199255.336621,221635.015539,194852.830331,221635.015539,93527.830331,118745.090092,97930.336621,120310.015539,93527.830331,120310.015539,433.26883236,479.96262994,446.265180371,506.887512998,433.26883236,506.887512998,314.438489417,365.712763443,310.811853891,362.075514668,310.811853891,365.712763443,-15261.6206395,1564.12740549,-10404.1746059,9911.01703082,-15261.6206395,9911.01703082
69,0.001277777778,194666.912569,220146.336573,198940.816537,221640.654236,194666.912569,221640.654236,93341.912569,118821.336573,97615.816537,120315.654236,93341.912569,120315.654236,430.763586959,476.050463262,443.382807394,502.19336254,430.763586959,502.19336254,315.560477412,366.940169112,311.953779748,363.32852623,311.953779748,366.940169112,-16232.1168821,332.237311624,-11487.4279931,8483.07222838,-16232.1168821,8483.07222838
70,0.001296296296,194476.493809,220202.419366,198626.5476,221630.115103,194476.493809,221630.115103,93151.493809,118877.419366,97301.5476,120305.115103,93151.493809,120305.115103,428.365797716,472.31834282,440.62693927,497.717038899,428.365797716,497.717038899,316.62772397,368.102341346,313.041455397,364.517272294,313.041455397,368.102341346,-17166.1590475,-850.942009411,-12529.5743377,7111.37491935,-17166.1590475,7111.37491935
71,0.001314814815,194283.910569,220242.190144,198314.744142,221607.011559,194283.910569,221607.011559,92958.910569,118917.190144,96989.744142,120282.011559,92958.910569,120282.011559,426.069569125,468.755294081,437.990369313,493.445145345,426.069569125,493.445145345,317.645301211,369.205777211,314.07990063,365.648106441,314.07990063,369.205777211,-18065.3977607,-1987.77517868,-13532.5013807,5793.24941707,-18065.3977607,5793.24941707
72,0.001333333333,194091.263231,220269.095801,198007.37197,221574.562358,194091.263231,221574.562358,92766.263231,118944.095801,96682.37197,120249.562358,92766.263231,120249.562358,423.869483953,465.351268507,435.466486084,489.365412218,423.869483953,489.365412218,318.617886336,370.256390927,315.073736033,366.726807673,315.073736033,370.256390927,-18931.4003377,-3080.49370578,-14497.9993546,4526.16409703,-18931.4003377,4526.16409703
73,0.001351851852,193900.439447,220286.210343,197706.175072,221535.635985,193900.439447,221535.635985,92575.439447,118961.210343,96381.175072,120210.635985,92575.439447,120210.635985,421.760524046,462.097043668,433.049206585,485.46657055,421.760524046,485.46657055,319.549796644,371.259568691,316.02722015,367.75863977,316.02722015,371.259568691,-19765.6648802,-4131.2047625,-15427.7667236,3307.72119555,-19765.6648802,3307.72119555
74,0.00137037037,193713.135971,220296.297281,197412.700804,221492.789817,193713.135971,221492.789817,92388.135971,118971.297281,96087.700804,120167.789817,92388.135971,120167.789817,419.738076768,458.984135433,430.732918933,481.738248302,419.738076768,481.738248302,320.445021084,372.220228442,316.944282739,368.748403805,316.944282739,372.220228442,-20569.6056897,-5141.89956398,-16323.4154847,2135.64927484,-20569.6056897,2135.64927484
75,0.001388888889,193530.878108,220301.843343,197128.321977,221448.304661,193530.878108,221448.304661,92205.878108,118976.843343,95803.321977,120123.304661,92205.878108,120123.304661,417.797893174,456.004723937,428.512432914,478.170879698,417.797893174,478.170879698,321.307248608,373.142866139,317.828554387,369.700484627,317.828554387,373.142866139,-21344.5580901,-6114.46024482,-17186.476081,1007.79611059,-21344.5580901,1007.79611059
76,0.001407407407,193355.037037,220305.065931,196854.256268,221404.215231,193355.037037,221404.215231,92030.037037,118980.065931,95529.256268,120079.215231,92030.037037,120079.215231,415.936003048,453.15158717,426.382937146,474.755625747,415.936003048,474.755625747,322.139893704,374.031589644,318.683392964,370.618892058,318.683392964,374.031589644,-22091.8006705,-7050.6667352,-18018.4019701,-77.878016184,-22091.8006705,-77.878016184
77,0.001425925926,193186.845244,220307.952069,196591.583294,221362.337084,193186.845244,221362.337084,91861.845244,118982.952069,95266.583294,120037.337084,91861.845244,120037.337084,414.148711088,450.418042033,424.339961573,471.484304288,414.148711088,471.484304288,322.946119387,374.8901594,319.511907277,371.507297593,319.511907277,374.8901594,-22812.5494,-7952.20331067,-18820.5739721,-1123.30664238,-22812.5494,-1123.30664238
78,0.001444444444,193027.410321,220312.282529,196341.259666,221324.290332,193027.410321,221324.290332,91702.410321,118987.282529,95016.259666,119999.290332,91702.410321,119999.290332,412.43257084,447.797892992,422.379345184,468.349328245,412.43257084,468.349328245,323.728857993,375.722021296,320.316978285,372.369066657,320.316978285,375.722021296,-23507.9609512,-8820.66445465,-19594.3041208,-2130.32308019,-23507.9609512,-2130.32308019
79,0.001462962963,192877.727281,220319.653267,196104.132277,221291.520602,192877.727281,221291.520602,91552.727281,118994.653267,94779.132277,119966.520602,91552.727281,119966.520602,410.784361835,445.285386675,420.497207448,465.343650933,410.784361835,465.343650933,324.490829948,376.530336005,321.101278165,373.207287405,321.101278165,376.530336005,-24179.1358152,-9657.56029733,-20340.8393642,-3100.66602787,-24179.1358152,-3100.66602787
80,0.001481481481,192738.689588,220331.494482,195880.950048,221265.317609,192738.689588,221265.317609,91413.689588,119006.494482,94555.950048,119940.317609,91413.689588,119940.317609,409.201069429,442.8751716,418.689922915,462.460717476,409.201069429,462.460717476,325.234560782,377.318005203,321.867287467,374.024796515,321.867287467,377.318005203,-24827.1212274,-10464.3216705,-21061.3651235,-4035.98485268,-24827.1212274,-4035.98485268
81,0.0015,192611.099032,220349.08756,195672.373739,221246.831579,192611.099032,221246.831579,91286.099032,119024.08756,94347.373739,119921.831579,91286.099032,119921.831579,407.679866987,440.562262407,416.954098882,459.694418962,407.679866987,459.694418962,325.962396559,378.087695013,322.617310771,374.824202121,322.617310771,378.087695013,-25452.913919,-11242.3047942,-21757.0085728,-4937.8453944,-25452.913919,-4937.8453944
82,0.001518518519,192495.67458,220373.580236,195478.986075,221237.087797,192495.67458,221237.087797,91170.67458,119048.580236,94153.986075,119912.087797,91170.67458,119912.087797,406.21809995,438.342007914,415.286555562,457.03905751,406.21809995,457.03905751,326.676517883,378.841857159,323.353490503,375.607904274,323.353490503,378.841857159,-26057.4627537,-11992.7956566,-22428.8417226,-5807.73344697,-26057.4627537,-5807.73344697
83,0.001537037037,192393.060322,220405.999935,195301.300159,221236.999498,192393.060322,221236.999498,91068.060322,119080.999935,93976.300159,119911.999498,91068.060322,119911.999498,404.813271851,436.210062566,413.684308392,454.4893128,404.813271851,454.4893128,327.378952638,379.582747619,324.07781945,376.378113263,324.07781945,379.582747619,-26641.6711171,-12717.0140924,-23077.8843208,-6647.05878315,-26641.6711171,-6647.05878315
84,0.001555555556,192303.832607,220447.265681,195139.766179,221247.379314,192303.832607,221247.379314,90978.832607,119122.265681,93814.766179,119922.379314,90978.832607,119922.379314,403.46303174,434.162360858,412.144552226,452.040208538,403.46303174,452.040208538,328.071587598,380.312443419,324.792152405,377.136866013,324.792152405,380.312443419,-27206.3991937,-13416.1175884,-23705.1065854,-7457.16008783,-27206.3991937,-7457.16008783
85,0.001574074074,192228.506459,220498.198836,194994.777894,221268.949439,192228.506459,221268.949439,90903.506459,119173.198836,93669.777894,119943.949439,90903.506459,119943.949439,402.165162781,432.19509434,410.664647135,449.687084491,402.165162781,449.687084491,328.756179004,381.032857963,325.498216611,377.886040814,325.498216611,381.032857963,-27752.4661851,-14091.204837,-24311.4317787,-8239.30885546,-27752.4661851,-8239.30885546
86,0.001592592593,192167.541204,220559.532625,194866.678425,221302.350669,192167.541204,221302.350669,90842.541204,119234.532625,93541.678425,119977.350669,90842.541204,119977.350669,400.917572051,430.304690929,409.242105637,447.425571275,400.917572051,447.425571275,329.434362358,381.745754714,326.197621282,378.627370552,326.197621282,381.745754714,-28280.6523683,-14743.3190586,-24897.7386359,-8994.71305831,-28280.6523683,-8994.71305831
87,0.001611111111,192121.345949,220631.920644,194755.76542,221348.150451,192121.345949,221348.150451,90796.345949,119306.920644,93430.76542,120023.150451,90796.345949,120023.150451,399.718281341,428.487796227,407.874581169,445.251567559,399.718281341,445.251567559,330.107661061,382.45275952,326.891866279,379.362454628,326.891866279,382.45275952,-28791.7010425,-15373.4511092,-25464.8636556,-9724.52059936,-28791.7010425,-9724.52059936
88,0.00162962963,192090.284252,220715.944476,194662.295667,221406.850056,192090.284252,221406.850056,90765.284252,119390.944476,93337.295667,120081.850056,90765.284252,120081.850056,398.565418815,426.741256638,406.559857658,443.161219427,398.565418815,443.161219427,330.777494486,383.155371765,327.582350035,380.0927697,327.582350035,383.155371765,-29286.3203695,-15982.5423901,-26013.6032616,-10429.8225624,-29286.3203695,-10429.8225624
89,0.001648148148,192074.678246,220812.120494,194586.489231,221478.890975,192074.678246,221478.890975,90749.678246,119487.120494,93261.489231,120153.890975,90749.678246,120153.890975,397.457211446,425.062104036,405.295840049,441.150901644,397.457211446,441.150901644,331.445185487,383.854974418,328.270376812,380.81967939,328.270376812,383.854974418,-29765.1851165,-16571.487582,-26544.7158445,-11111.6562721,-29765.1851165,-11111.6562721
90,0.001666666667,192074.812466,220920.905966,194528.533151,221564.660638,192074.812466,221564.660638,90749.812466,119595.905966,93203.533151,120239.660638,90749.812466,120239.660638,396.391978132,423.447541438,404.080545709,439.217200637,396.391978132,439.217200637,332.111967204,384.552843157,328.957163337,381.544443064,328.957163337,384.552843157,-30228.9383043,-17141.1373548,-27058.9236897,-11771.0081746,-30228.9383043,-11771.0081746
91,0.001685185185,192090.937312,221042.704525,194488.584761,221664.497518,192090.937312,221664.497518,90765.937312,119717.704525,93163.584761,120339.497518,90765.937312,120339.497518,395.368123413,421.894931265,402.912096576,437.356898992,395.368123413,437.356898992,332.778989321,385.250154633,329.643844903,382.268223791,329.643844903,385.250154633,-30678.1927689,-17692.3004559,-27556.9147986,-12408.8165505,-30678.1927689,-12408.8165505
92,0.001703703704,192123.272181,221177.871077,194466.774668,221778.69571,192123.272181,221778.69571,90798.272181,119852.871077,93141.774668,120453.69571,90798.272181,120453.69571,394.384131733,420.401783563,401.788711998,435.566961309,394.384131733,435.566961309,333.447323821,385.947993964,330.331480965,382.992095564,330.331480965,385.947993964,-31113.5326393,-18225.7460525,-28039.3446109,-13025.9740697,-31113.5326393,-13025.9740697
93,0.001722222222,192172.008308,221326.71621,194463.209433,221907.509025,192172.008308,221907.509025,90847.008308,120001.71621,93138.209433,120582.509025,90847.008308,120582.509025,393.438562179,418.965745341,400.708702178,433.844521294,393.438562179,433.844521294,334.117970287,386.647361557,331.021060297,383.717049867,331.021060297,386.647361557,-31535.5147385,-18742.2059002,-28506.837631,-13623.3301982,-31535.5147385,-13623.3301982
94,0.001740740741,192237.31134,221489.510163,194477.973978,222051.154662,192237.31134,222051.154662,90912.31134,120164.510163,93152.973978,120726.154662,90912.31134,120726.154662,392.530043655,417.584590979,399.670462165,432.186869935,392.530043655,432.186869935,334.791860795,387.349179322,331.713505734,384.444001643,331.713505734,387.349179322,-31944.6699089,-19242.3763281,-28959.9889671,-14201.6934653,-31944.6699089,-14201.6934653
95,0.001759259259,192319.323672,221666.486392,194511.133758,222209.816511,192319.323672,222209.816511,90994.323672,120341.486392,93186.133758,120884.816511,90994.323672,120884.816511,391.657270449,416.256213442,398.672466334,430.591444677,391.657270449,430.591444677,335.469864422,388.054296329,332.409678556,385.17379475,332.409678556,388.054296329,-32341.5042699,-19726.9201046,-29399.3657859,-14761.8335999,-32341.5042699,-14761.8335999
96,0.001777777778,192418.166563,221857.844782,194562.736713,222383.648118,192418.166563,222383.648118,91093.166563,120532.844782,93237.736713,121058.648118,91093.166563,121058.648118,390.818998142,414.978616236,397.713263311,429.055819489,390.818998142,429.055819489,336.152791414,388.76349397,333.110382521,385.907206937,333.110382521,388.76349397,-32726.5004084,-20196.468192,-29825.5086889,-15304.4835445,-32726.5004084,-15304.4835445
97,0.001796296296,192533.942018,222063.754552,194632.815036,222572.775344,192533.942018,222572.775344,91208.942018,120738.754552,93307.815036,121247.775344,91208.942018,121247.775344,390.01403984,413.74990602,396.791471292,427.577695737,390.01403984,427.577695737,336.841397168,389.477490694,333.816367615,386.644954382,333.816367615,389.477490694,-33100.1185073,-20651.6213974,-30238.9330146,-15830.3413531,-33100.1185073,-15830.3413531
98,0.001814814815,192666.734622,222284.356862,194721.38676,222777.298775,192666.734622,222777.298775,91341.734622,120959.356862,93396.38676,121452.298775,91341.734622,121452.298775,389.241262696,412.568285813,395.905773733,426.154893786,389.241262696,426.154893786,337.536385581,390.196946317,334.528333496,387.387695868,334.528333496,390.196946317,-33462.7974158,-21092.9519271,-30640.1300702,-16340.0719812,-33462.7974158,-16340.0719812
99,0.001833333333,192816.613133,222519.767178,194828.457204,222997.295882,192816.613133,222997.295882,91491.613133,121194.767178,93503.457204,121672.295882,91491.613133,121672.295882,388.499584687,411.432048747,395.054915362,424.785345276,388.499584687,424.785345276,338.238412401,390.922465988,335.246932713,388.136036599,335.246932713,390.922465988,-33814.9556633,-21521.0048503,-31029.568297,-16834.3089736,-33814.9556633,-16834.3089736
100,0.001851851852,192983.631897,222770.077403,194954.020268,223232.823157,192983.631897,223232.823157,91658.631897,121445.077403,93629.020268,121907.823157,91658.631897,121907.823157,387.787971627,410.339572312,394.237698606,423.467085986,387.787971627,423.467085986,338.948088347,391.654603822,335.972773672,388.8905319,335.972773672,391.654603822,-34156.992421,-21936.2994778,-31407.6943464,-17313.6560566,-34156.992421,-17313.6560566
101,0.00187037037,193167.83217,223035.35781,195098.05961,223483.91758,193167.83217,223483.91758,91842.83217,121710.35781,93773.05961,122158.91758,91842.83217,122158.91758,387.105434409,409.289313042,393.452979987,422.198249259,387.105434409,422.198249259,339.665981954,392.393866237,336.706423389,389.651690126,336.706423389,392.393866237,-34489.2884137,-22339.3306615,-31774.934173,-17778.6886407,-34489.2884137,-17778.6886407
